	date	id	link	retweet	text	author
1471	9-May-15	5.97195E+17	/KimKardashian/status/597194640677187584	FALSE	#SiblingSelfie I remember this from Thailand @kendalljenner @kyliejenner #SELFISHpic.twitter.com/JqV7uqzjLq	KimKardashian
1472	9-May-15	5.971E+17	/KimKardashian/status/597099800719298560	FALSE	Ok calling Rizzoli to see if we can make another limited edition with these pics! They are sooooo good & bring back memories! #SELFISH	KimKardashian
1473	9-May-15	5.97099E+17	/KimKardashian/status/597099367208591361	FALSE	I literally searched everywhere for these jail pics & of course now I find them! I wanted them to be in Selfish sooooo bad!	KimKardashian
1474	9-May-15	5.97099E+17	/KimKardashian/status/597098791775272960	FALSE	I'm so annoyed! I wanted these to be in Selfish! So what do I do? Post them? Save them &add them in a reprint of a Selfish? They are so good	KimKardashian
1475	9-May-15	5.97098E+17	/KimKardashian/status/597098474060918785	FALSE	I just found all of the selfies I took while driving @khloekardashian to jail!!!!! Do u remember that episode!!!!	KimKardashian
1476	9-May-15	5.97098E+17	/KimKardashian/status/597098318804615169	FALSE	You guys!!!!!! OMG guess what I just found?!?! I'm so pissed u have no idea! I've been looking for this for a year to put in Selfish!!!!!!!	KimKardashian
1477	9-May-15	5.97097E+17	/KimKardashian/status/597096535935946752	FALSE	#SiblingSelfie @khloekardashian & I doing press one morning #SELFISHpic.twitter.com/1AfaFfeAXm	KimKardashian
1478	9-May-15	5.97096E+17	/KimKardashian/status/597095522042716160	FALSE	Sibling selfies! I have tons in Selfish! I'll post a few today! This was @robkardashian & I clubbing in La! #SELFISHpic.twitter.com/TdEizquJLa	KimKardashian
1479	9-May-15	5.97088E+17	/KimKardashian/status/597087661099089920	FALSE	Good morning...pic.twitter.com/bX4I8ys4ls	KimKardashian
1480	8-May-15	5.96769E+17	/KimKardashian/status/596768978673868800	FALSE	Thanks to everyone who came out to support my LA book signing of Selfish!pic.twitter.com/RJgH4ZuXHO	KimKardashian
1481	8-May-15	5.96768E+17	/KimKardashian/status/596767718361018368	FALSE	Last nights antics with @kenbakernow @enews #SELFISHpic.twitter.com/BkRtLkG3ed	KimKardashian
1482	8-May-15	5.96736E+17	/KimKardashian/status/596736136417923072	FALSE	So in love with @kourtneykardash's @harpersbazaarus shoot for @kardashiankids! http://bit.ly/1P3A4PX pic.twitter.com/TmFm7AQAd4	KimKardashian
1483	8-May-15	5.96726E+17	/KimKardashian/status/596726272270725120	FALSE	Love my #KardashianGlowpic.twitter.com/lFKZ2u2qx0	KimKardashian
1484	7-May-15	5.96312E+17	/KimKardashian/status/596311780860669954	FALSE	I need to wake up and get in the gym!!!! @hypeenergyusa please!!!!!!	KimKardashian
1485	6-May-15	5.96036E+17	/KimKardashian/status/596035571354480641	FALSE	Best dressed list!!!! Thank you so much Vogue for this honor! #MetGala2015pic.twitter.com/77X3KHRxcE	KimKardashian
1486	5-May-15	5.95784E+17	/KimKardashian/status/595783993162891264	FALSE	My fave @ponyy_boyy made the most beautiful sketch of Kanye & I last night at the Met!pic.twitter.com/Virun0u2cq	KimKardashian
1487	5-May-15	5.95697E+17	/KimKardashian/status/595697331321839617	FALSE	More people than you can imagine suffer from mental illness. I hope #REDFLAG opens up your eyes & hearts to the people struggling	KimKardashian
1488	5-May-15	5.95697E+17	/KimKardashian/status/595696727086276609	FALSE	I partnered up w the producers of one of my favorite shows Intervention to go behind the scenes of people living with mental illness	KimKardashian
1489	5-May-15	5.95696E+17	/KimKardashian/status/595696391588024320	FALSE	Tonight on @HLNTV is the debut of my new show I'm producing called #REDFLAG. It's a show about mental illness.	KimKardashian
1490	5-May-15	5.95695E+17	/KimKardashian/status/595695284887396352	FALSE	Congrats to my girl @lala on her new book Power Playbook out in stores today!!!! Get Selfish too while u are there!!! LOL	KimKardashian
1491	5-May-15	5.95636E+17	/KimKardashian/status/595635563899785216	FALSE	#RedFlag reveals what happens when mental illness meets social media. TONIGHT @ 9PM on @HLNTV: http://bit.ly/1KJVUlH pic.twitter.com/U02rLUQHr7	KimKardashian
1492	5-May-15	5.95615E+17	/KimKardashian/status/595615463314432001	FALSE	I signed some extra books this morning!!!!pic.twitter.com/1usDJ7TrRG	KimKardashian
1493	5-May-15	5.95615E+17	/KimKardashian/status/595614763603927040	FALSE	Selfish comes out today!!!!! I'm heading to Barnes & Noble now for a book signing! Can't wait to see you all there!!!	KimKardashian
1494	5-May-15	5.9558E+17	/KimKardashian/status/595580016412467200	FALSE	"Thank u @peter_dundas & @robertocavalli Lorraine Schwartz, Peter Savic & @makeupbymario for making last nights look!pic.twitter.com/QkOqAO19Nq"	KimKardashian
1495	5-May-15	5.95454E+17	/KimKardashian/status/595453754540957696	FALSE	With my idol @jlo    by Kanyepic.twitter.com/FiN6iybl5S	KimKardashian
1496	4-May-15	5.95447E+17	/KimKardashian/status/595446544280776704	FALSE	"This beauty, this icon! I'm so so happy I met her! We spoke about our amazing Armenian journeys!pic.twitter.com/hxeExC49UP"	KimKardashian
1497	4-May-15	5.95445E+17	/KimKardashian/status/595444974235340800	FALSE	Met Gala with @theMarcJacobs and Cher!!!!pic.twitter.com/qcl1bAVxFP	KimKardashian
1498	4-May-15	5.95322E+17	/KimKardashian/status/595321508433625088	FALSE	My 1st Met!!! #Givenchypic.twitter.com/pOWJ5iCGdh	KimKardashian
1499	4-May-15	5.95307E+17	/KimKardashian/status/595306932614930432	FALSE	Us last yearpic.twitter.com/w74AI5zLj7	KimKardashian
1500	4-May-15	5.95305E+17	/KimKardashian/status/595305478789451778	FALSE	Kendall and I last year at the Metpic.twitter.com/XXaO7v6dwA	KimKardashian
1501	4-May-15	5.95302E+17	/KimKardashian/status/595301779010617344	FALSE	"Last year getting ready for the Met Gala, I just started getting ready! Glam team on Fleek!pic.twitter.com/DLE7CKeP6l"	KimKardashian
1502	4-May-15	5.95283E+17	/KimKardashian/status/595282592145887233	FALSE	#MetMonday who's ready?!?!?!pic.twitter.com/lULW3235SJ	KimKardashian
1503	4-May-15	5.95237E+17	/KimKardashian/status/595237343658913792	FALSE	Just finished my final Met dress fitting with none other than Peter Dundas for @Roberto_Cavalli This will be his 1st dress for Cavalli!	KimKardashian
1504	3-May-15	5.95083E+17	/KimKardashian/status/595082674060001281	FALSE	Goodnight! #PhotoBoothSelfie #SELFISHpic.twitter.com/qPV76Bxwly	KimKardashian
1505	3-May-15	5.94992E+17	/KimKardashian/status/594992083783405569	FALSE	"So excited to be on Australia’s Next Top Model, Thursday 7.30pm on Fox8!pic.twitter.com/sTQYoxaEDE"	KimKardashian
1506	3-May-15	5.94963E+17	/KimKardashian/status/594962958603649024	FALSE	Awwww North is on KUWTK tonight! So excited to see my little baby	KimKardashian
1507	3-May-15	5.94886E+17	/KimKardashian/status/594886423158902784	FALSE	It’s #KUWTK Sunday! Don’t miss tonight’s new episode!	KimKardashian
1508	3-May-15	5.9488E+17	/KimKardashian/status/594879755616428032	FALSE	Today I'm working with the Queen of glam @patmcgrathreal You guys are gonna die!!!!! So excited!!!!!!	KimKardashian
1509	3-May-15	5.94874E+17	/KimKardashian/status/594874363746344961	FALSE	Can't wait to show u guys a sneak peak of what I'm working on today.....	KimKardashian
1510	2-May-15	5.94613E+17	/KimKardashian/status/594613379588829184	FALSE	"Luv being in NYC! Looking thru my book Selfish & loving this pic of @kourtneykardash, Mason &I back in 2010 #SELFISHpic.twitter.com/biXm0hM4vq"	KimKardashian
1511	1-May-15	5.943E+17	/KimKardashian/status/594300191689191424	FALSE	Do you guys remember this blue eyeshadow Emmy glam look from 2009? #SELFISHpic.twitter.com/KEnPtwQ5XA	KimKardashian
1512	1-May-15	5.94247E+17	/KimKardashian/status/594246804075515906	FALSE	I sooooo remember this day I was shooting my Carl's Jr campaign & of course had to capture the moment #SELFISHpic.twitter.com/mgu1LZpEq8	KimKardashian
1513	1-May-15	5.94246E+17	/KimKardashian/status/594245962026987520	FALSE	I just dyed my hair blonde & did a photo shoot w Nick to remember this hair. came home & took some selfies #SELFISHpic.twitter.com/zBpt0M4Ygd	KimKardashian
1514	1-May-15	5.94245E+17	/KimKardashian/status/594245070884220928	FALSE	This was def during my waves phase. Can't remember the year but thinking 2010 #SELFISHpic.twitter.com/9wgHlSHWpS	KimKardashian
1515	1-May-15	5.94245E+17	/KimKardashian/status/594244846619009024	FALSE	I always loved taking pics at photo shoots. I remember this was at our Kardashian Tanning shoot Malibu 2012 #SELFISHpic.twitter.com/DaVg5ZxC3A	KimKardashian
1516	1-May-15	5.94244E+17	/KimKardashian/status/594243791063658496	FALSE	OMGGGGG I just finished a 2 hour MET Ball dress fitting! I think this is one of my favorite dresses ever!!!!!!! Can't wait	KimKardashian
1517	30-Apr-15	5.93987E+17	/KimKardashian/status/593987421554876416	FALSE	Tune into @JimmyKimmel – Tonight on ABC! #KIMMEL #SELFISHpic.twitter.com/p6bhFQ3AWg	KimKardashian
1518	30-Apr-15	5.93962E+17	/KimKardashian/status/593962408760053760	FALSE	Loved seeing you today @iamcattsadler and taking selfies! @ENews #SELFISHpic.twitter.com/4oG3GdVbnK	KimKardashian
1519	30-Apr-15	5.93878E+17	/KimKardashian/status/593878398520270848	FALSE	Since today I'm posting BFF selfies from my book I had to post this pic of my lifelong BFF Allison.pic.twitter.com/fQ6o3pwAZ7	KimKardashian
1520	30-Apr-15	5.93876E+17	/KimKardashian/status/593875841731272704	FALSE	I can always see a pic & be reminded of exactly what I was doing and exactly what I was wearing!	KimKardashian
1521	30-Apr-15	5.93876E+17	/KimKardashian/status/593875609241067520	FALSE	2010 I remember the outfit it was around my bday in NYC with @JonathanCheban #SELFISHpic.twitter.com/HcyfdK4b8w	KimKardashian
1522	29-Apr-15	5.93637E+17	/KimKardashian/status/593637261511512064	FALSE	A bedtime selfie from my book Selfish. Must really be a show off my ring selfie bc I still have make up on #SELFISHpic.twitter.com/h0aEUY6V6v	KimKardashian
1523	29-Apr-15	5.93457E+17	/KimKardashian/status/593457276238725120	FALSE	Here's one of Kourtney & I years ago! #SELFISHpic.twitter.com/pMO1SldNcP	KimKardashian
1524	29-Apr-15	5.93457E+17	/KimKardashian/status/593456635470696448	FALSE	All week I'm going to be posting selfies from my book Selfish! I have a collection of selfies for over a decade!	KimKardashian
1525	29-Apr-15	5.93456E+17	/KimKardashian/status/593456230980395009	FALSE	It was hard going thru thousands of selfies for my book Selfish & picking the ones I thought u would love the most!	KimKardashian
1526	28-Apr-15	5.93224E+17	/KimKardashian/status/593224321369178114	FALSE	Casual stroll thru Hidden Hills and this is what I see....Rafiki?pic.twitter.com/dFKbaEo6k4	KimKardashian
1527	28-Apr-15	5.93084E+17	/KimKardashian/status/593084012224057344	FALSE	Make up & glam is my passion along with my BFF and make up artist @makeupbymario Get ready to learn all of our trickspic.twitter.com/V0bP9u7cm0	KimKardashian
1528	27-Apr-15	5.92862E+17	/KimKardashian/status/592861857372872704	FALSE	"Airport vibes- Vetements sweatshirt, J Brand jeans, Tom Ford Bootspic.twitter.com/ylXJYP12gU"	KimKardashian
1529	26-Apr-15	5.92415E+17	/KimKardashian/status/592414795933945856	FALSE	Praying for victims of the earthquake in Nepal. Pls. help @prabalgurung raise relief money by donating herehttp://fw.to/Yyd30Ga 	KimKardashian
1530	26-Apr-15	5.92346E+17	/KimKardashian/status/592346231772426240	FALSE	A brand new #KUWTK airs tonight! Xoxo	KimKardashian
1531	26-Apr-15	5.92195E+17	/KimKardashian/status/592194676137992192	FALSE	Saturday nights @centenera pic.twitter.com/1qSsUpIke5	KimKardashian
1532	25-Apr-15	5.91848E+17	/KimKardashian/status/591847527038590976	FALSE	"Love is the courage to live the truest, best version of yourself. Bruce is love. I love you Bruce. #ProudDaughterpic.twitter.com/7ZJ6FuMHfU"	KimKardashian
1533	24-Apr-15	5.91693E+17	/KimKardashian/status/591693281953751040	FALSE	Thank you @ArthurKar for the best wedding present! A custom bag by Olympia Le Tanpic.twitter.com/XZ6N0oKABf	KimKardashian
1534	24-Apr-15	5.91685E+17	/KimKardashian/status/591685462760280064	FALSE	Today's look- Narcisco Rodriguez. Giambattista Valli shoes. Olympia Le Tan clutchpic.twitter.com/rn7FKPwzT9	KimKardashian
1535	24-Apr-15	5.91671E+17	/KimKardashian/status/591671038162903040	FALSE	Thx @Variety for empowering women! I'm honored to be chosen to bring light to the Children's Hospital Los Angelespic.twitter.com/EuwVB7O4Is	KimKardashian
1536	24-Apr-15	5.91589E+17	/KimKardashian/status/591588982238097408	FALSE	"We won't give up, we will be recognized by all soon! #NeverForget #ProudArmenian"	KimKardashian
1537	24-Apr-15	5.91589E+17	/KimKardashian/status/591588955373600768	FALSE	But proud of the fact that I see change and am happy many people have started to recognize this genocide!	KimKardashian
1538	24-Apr-15	5.91589E+17	/KimKardashian/status/591588910725263360	FALSE	I am saddened that still 100 years later not everyone has recognized that 1.5 million people were murdered.	KimKardashian
1539	24-Apr-15	5.91589E+17	/KimKardashian/status/591588850633416704	FALSE	I have seen the memorials and the people who survived and I am so proud of how strong the Armenian people are!	KimKardashian
1540	24-Apr-15	5.91589E+17	/KimKardashian/status/591588715904036864	FALSE	Today marks the 100 year anniversary of Armenian Genocide! I am proud to now say I have been to Armenia.pic.twitter.com/EKdJCE1Lzr	KimKardashian
1541	23-Apr-15	5.91251E+17	/KimKardashian/status/591250910061469697	FALSE	#TBT last night right before I fell asleep with all of my make up on grrrrrrpic.twitter.com/D7qGzX4rLp	KimKardashian
1542	23-Apr-15	5.91218E+17	/KimKardashian/status/591218038973804544	FALSE	#TBT last week in Armenia! Footsie with daddy!pic.twitter.com/HikKiBthhE	KimKardashian
1543	22-Apr-15	5.91058E+17	/KimKardashian/status/591057888807952384	FALSE	Reunited and it feels so goodpic.twitter.com/ZYJ1crs4BW	KimKardashian
1544	22-Apr-15	5.9105E+17	/KimKardashian/status/591049556420362241	FALSE	Dinner at the Polo Bar with @RalphLauren pic.twitter.com/i16umhyC2q	KimKardashian
1545	22-Apr-15	5.91032E+17	/KimKardashian/status/591032173517479938	FALSE	I met this beauty last night! @lavernecoxpic.twitter.com/yawb1mWKxW	KimKardashian
1546	22-Apr-15	5.91013E+17	/KimKardashian/status/591013082371088384	FALSE	So honored and proud that my husband and I are both on this years Time 100 list! Was a great event last night!pic.twitter.com/1tXlSorcdV	KimKardashian
1547	22-Apr-15	5.91011E+17	/KimKardashian/status/591011005536280576	FALSE	Last night at the Time 100 Gala wearing Sophie Theallet and Kanye in Haider Ackermanpic.twitter.com/gAjvj7vu6j	KimKardashian
1548	22-Apr-15	5.9097E+17	/KimKardashian/status/590970455504355328	FALSE	About last nightpic.twitter.com/kjhEqPE8cw	KimKardashian
1549	22-Apr-15	5.90752E+17	/KimKardashian/status/590752372953063424	FALSE	I met Faith Hill & Tim McGraw tonight!!!!! They are seriously my fave couple & have been since high school! It made my night! #IFannedOut	KimKardashian
1550	21-Apr-15	5.90723E+17	/KimKardashian/status/590722842095915010	FALSE	Craziest performance ever tonight at the Time 100 Gala #Time100pic.twitter.com/e1RpS1N9Hr	KimKardashian
1551	20-Apr-15	5.90363E+17	/KimKardashian/status/590362997425471490	FALSE	His x Herspic.twitter.com/6T62FATJuZ	KimKardashian
1552	20-Apr-15	5.90229E+17	/KimKardashian/status/590228556178821121	FALSE	My little baby @kyliejenner the cover of Teen Vogue pic.twitter.com/R9AkEcBRCH	KimKardashian
1553	20-Apr-15	5.90227E+17	/KimKardashian/status/590227133043081216	FALSE	Kanye on the cover of Paper Magazine! http://bit.ly/1bdNS8h pic.twitter.com/u6A5b325kj	KimKardashian
1554	18-Apr-15	5.8964E+17	/KimKardashian/status/589640188743143424	FALSE	Kourtney & I with our dad!pic.twitter.com/cONkoFucYq	KimKardashian
1555	18-Apr-15	5.89638E+17	/KimKardashian/status/589637998943174656	FALSE	Going thru pics and gonna post a few of Kourtney & I in honor of her birthday!pic.twitter.com/okznNMaOlR	KimKardashian
1556	18-Apr-15	5.89532E+17	/KimKardashian/status/589531552658272257	FALSE	Happy Birthday to my big sister @kourtneykardash I love you sooooo much!!!!!pic.twitter.com/jqCktkOENx	KimKardashian
1557	16-Apr-15	5.88803E+17	/KimKardashian/status/588803052997451776	FALSE	It's Time!pic.twitter.com/hseTBtchN4	KimKardashian
1558	15-Apr-15	5.88561E+17	/KimKardashian/status/588561031028281345	FALSE	"Obsessed with @Gilt's exclusive, limited-edition version of my new @rizzolibooks release, Selfish.pic.twitter.com/mGBALN6OLk"	KimKardashian
1559	13-Apr-15	5.87816E+17	/KimKardashian/status/587816011841273856	FALSE	Good morning Jerusalem! We woke up really early to see the site where the crucifixion of Jesus Christ took placepic.twitter.com/ysDpjVCAsy	KimKardashian
